"","x"
"300","N0.HOG0007937"
"301","N0.HOG0007933"
"302","N0.HOG0007993"
"303","N0.HOG0008088"
"304","N0.HOG0011618"
"305","N0.HOG0011302"
"306","N0.HOG0005947"
"307","N0.HOG0019253"
"308","N0.HOG0011521"
"309","N0.HOG0001247"
"310","N0.HOG0011290"
"311","N0.HOG0009514"
"312","N0.HOG0006965"
"313","N0.HOG0005680"
"314","N0.HOG0009518"
"315","N0.HOG0009569"
"316","N0.HOG0004934"
"317","N0.HOG0017639"
"318","N0.HOG0002773"
"319","N0.HOG0017624"
"320","N0.HOG0009609"
"321","N0.HOG0003865"
"322","N0.HOG0014118"
"323","N0.HOG0001950"
"324","N0.HOG0002022"
"325","N0.HOG0002018"
"326","N0.HOG0002381"
"327","N0.HOG0014219"
"328","N0.HOG0009533"
"329","N0.HOG0002518"
"330","N0.HOG0009924"
"331","N0.HOG0014022"
"332","N0.HOG0001278"
"333","N0.HOG0009604"
"334","N0.HOG0008124"
"335","N0.HOG0014005"
"336","N0.HOG0002987"
"337","N0.HOG0002514"
"338","N0.HOG0000856"
"339","N0.HOG0007176"
"340","N0.HOG0014760"
"341","N0.HOG0007352"
"342","N0.HOG0018228"
"343","N0.HOG0008326"
"344","N0.HOG0007987"
"345","N0.HOG0015111"
