"","x"
"387","N0.HOG0012588"
"388","N0.HOG0017118"
"389","N0.HOG0005513"
"390","N0.HOG0019830"
"391","N0.HOG0019647"
"392","N0.HOG0019883"
"393","N0.HOG0013132"
"394","N0.HOG0017078"
"395","N0.HOG0006679"
"396","N0.HOG0013171"
"397","N0.HOG0016880"
"398","N0.HOG0017104"
"399","N0.HOG0002905"
"400","N0.HOG0013139"
"401","N0.HOG0003121"
"402","N0.HOG0009000"
"403","N0.HOG0019897"
"404","N0.HOG0017093"
"405","N0.HOG0013201"
"406","N0.HOG0011376"
"407","N0.HOG0021874"
"408","N0.HOG0012213"
"409","N0.HOG0016753"
"410","N0.HOG0016616"
"411","N0.HOG0017021"
"412","N0.HOG0013125"
"413","N0.HOG0017077"
"414","N0.HOG0006716"
"415","N0.HOG0012209"
"416","N0.HOG0011677"
"417","N0.HOG0013136"
"418","N0.HOG0000099"
"419","N0.HOG0013162"
"420","N0.HOG0006328"
"421","N0.HOG0017164"
"422","N0.HOG0019837"
"423","N0.HOG0019826"
"424","N0.HOG0019888"
"425","N0.HOG0008440"
"426","N0.HOG0017179"
"427","N0.HOG0005512"
"428","N0.HOG0013190"
"429","N0.HOG0008805"
"430","N0.HOG0003732"
"431","N0.HOG0005730"
"432","N0.HOG0020307"
"433","N0.HOG0009821"
"434","N0.HOG0003399"
"435","N0.HOG0014282"
"436","N0.HOG0013883"
"437","N0.HOG0001801"
"438","N0.HOG0018066"
"439","N0.HOG0006305"
"440","N0.HOG0002135"
"441","N0.HOG0018019"
"442","N0.HOG0009662"
"443","N0.HOG0017922"
"444","N0.HOG0018017"
"445","N0.HOG0017934"
"446","N0.HOG0017854"
"447","N0.HOG0017994"
"448","N0.HOG0017949"
"449","N0.HOG0020384"
"450","N0.HOG0014613"
"451","N0.HOG0002410"
"452","N0.HOG0004931"
"453","N0.HOG0005604"
"454","N0.HOG0004512"
"455","N0.HOG0002310"
"456","N0.HOG0014486"
"457","N0.HOG0002428"
"458","N0.HOG0017963"
"459","N0.HOG0004909"
"460","N0.HOG0014677"
"461","N0.HOG0000148"
"462","N0.HOG0014254"
"463","N0.HOG0020409"
"464","N0.HOG0020367"
"465","N0.HOG0009718"
"466","N0.HOG0007577"
"467","N0.HOG0009812"
"468","N0.HOG0003579"
"469","N0.HOG0017883"
"470","N0.HOG0004186"
"471","N0.HOG0020303"
"472","N0.HOG0001206"
"473","N0.HOG0017926"
"474","N0.HOG0014557"
"475","N0.HOG0006402"
"476","N0.HOG0003026"
"477","N0.HOG0004179"
"478","N0.HOG0009715"
"479","N0.HOG0004904"
"480","N0.HOG0004918"
"481","N0.HOG0014287"
"482","N0.HOG0004833"
"483","N0.HOG0005734"
"484","N0.HOG0000802"
"485","N0.HOG0001401"
"486","N0.HOG0014265"
"487","N0.HOG0014448"
"488","N0.HOG0014293"
"489","N0.HOG0004914"
"490","N0.HOG0017983"
"491","N0.HOG0014377"
"492","N0.HOG0000908"
"493","N0.HOG0000682"
"494","N0.HOG0009557"
"495","N0.HOG0002918"
"496","N0.HOG0015576"
"497","N0.HOG0009890"
"498","N0.HOG0007022"
"499","N0.HOG0014466"
"500","N0.HOG0020285"
"501","N0.HOG0014749"
"502","N0.HOG0020322"
"503","N0.HOG0003592"
"504","N0.HOG0005718"
"505","N0.HOG0017874"
"506","N0.HOG0020363"
"507","N0.HOG0014483"
"508","N0.HOG0022164"
"509","N0.HOG0001606"
"510","N0.HOG0020293"
"511","N0.HOG0009782"
"512","N0.HOG0001852"
"513","N0.HOG0017891"
"514","N0.HOG0020381"
"515","N0.HOG0009911"
"516","N0.HOG0014455"
"517","N0.HOG0009914"
"518","N0.HOG0014378"
"519","N0.HOG0014326"
"520","N0.HOG0017594"
"521","N0.HOG0009909"
"522","N0.HOG0022177"
"523","N0.HOG0001856"
"524","N0.HOG0014579"
"525","N0.HOG0009880"
"526","N0.HOG0004188"
"527","N0.HOG0002116"
"528","N0.HOG0009753"
"529","N0.HOG0009808"
"530","N0.HOG0014310"
"531","N0.HOG0020330"
"532","N0.HOG0005709"
"533","N0.HOG0018016"
"534","N0.HOG0009891"
"535","N0.HOG0002131"
"536","N0.HOG0018032"
"537","N0.HOG0009748"
"538","N0.HOG0001843"
"539","N0.HOG0004172"
"540","N0.HOG0014488"
"541","N0.HOG0009773"
"542","N0.HOG0017965"
"543","N0.HOG0009790"
"544","N0.HOG0014375"
"545","N0.HOG0006996"
"546","N0.HOG0001326"
"547","N0.HOG0002535"
"548","N0.HOG0014599"
"549","N0.HOG0003589"
"550","N0.HOG0020281"
"551","N0.HOG0009873"
"552","N0.HOG0017921"
"553","N0.HOG0018037"
"554","N0.HOG0008100"
"555","N0.HOG0001321"
"556","N0.HOG0005736"
"557","N0.HOG0014530"
"558","N0.HOG0020365"
"559","N0.HOG0007039"
"560","N0.HOG0014330"
"561","N0.HOG0018034"
"562","N0.HOG0001266"
"563","N0.HOG0020296"
"564","N0.HOG0004908"
"565","N0.HOG0014626"
"566","N0.HOG0009809"
"567","N0.HOG0001331"
"568","N0.HOG0009666"
"569","N0.HOG0014505"
"570","N0.HOG0007051"
"571","N0.HOG0020333"
"572","N0.HOG0017894"
"573","N0.HOG0002908"
"574","N0.HOG0009842"
"575","N0.HOG0014404"
"576","N0.HOG0014543"
"577","N0.HOG0020318"
"578","N0.HOG0014734"
"579","N0.HOG0009878"
"580","N0.HOG0014692"
"581","N0.HOG0014301"
"582","N0.HOG0020342"
"583","N0.HOG0009876"
"584","N0.HOG0004915"
"585","N0.HOG0003607"
"586","N0.HOG0004921"
"587","N0.HOG0003461"
"588","N0.HOG0017859"
"589","N0.HOG0002094"
"590","N0.HOG0018039"
"591","N0.HOG0017871"
"592","N0.HOG0018004"
"593","N0.HOG0017933"
"594","N0.HOG0002447"
"595","N0.HOG0014594"
"596","N0.HOG0003453"
"597","N0.HOG0007032"
"598","N0.HOG0014285"
"599","N0.HOG0014349"
"600","N0.HOG0017900"
"601","N0.HOG0018028"
"602","N0.HOG0017841"
"603","N0.HOG0020279"
"604","N0.HOG0014398"
"605","N0.HOG0018002"
"606","N0.HOG0009716"
"607","N0.HOG0020298"
"608","N0.HOG0020287"
"609","N0.HOG0022175"
"610","N0.HOG0017930"
"611","N0.HOG0014252"
"612","N0.HOG0020325"
"613","N0.HOG0014396"
"614","N0.HOG0014410"
"615","N0.HOG0002442"
"616","N0.HOG0003419"
"617","N0.HOG0014662"
"618","N0.HOG0020497"
"619","N0.HOG0009747"
"620","N0.HOG0017294"
"621","N0.HOG0003790"
"622","N0.HOG0018264"
"623","N0.HOG0018304"
"624","N0.HOG0018299"
"625","N0.HOG0019761"
"626","N0.HOG0016960"
"627","N0.HOG0014888"
"628","N0.HOG0018235"
"629","N0.HOG0001263"
"630","N0.HOG0004180"
"631","N0.HOG0018290"
"632","N0.HOG0018272"
"633","N0.HOG0020503"
"634","N0.HOG0014856"
"635","N0.HOG0013881"
"636","N0.HOG0009649"
"637","N0.HOG0014902"
"638","N0.HOG0018021"
"639","N0.HOG0013861"
"640","N0.HOG0005789"
"641","N0.HOG0014903"
"642","N0.HOG0020268"
"643","N0.HOG0016927"
"644","N0.HOG0020556"
"645","N0.HOG0010359"
"646","N0.HOG0001245"
"647","N0.HOG0002418"
"648","N0.HOG0014868"
"649","N0.HOG0004224"
"650","N0.HOG0014571"
"651","N0.HOG0022250"
"652","N0.HOG0014660"
"653","N0.HOG0006998"
"654","N0.HOG0020510"
"655","N0.HOG0004227"
"656","N0.HOG0009982"
"657","N0.HOG0005460"
"658","N0.HOG0014858"
"659","N0.HOG0014863"
"660","N0.HOG0014805"
"661","N0.HOG0018310"
"662","N0.HOG0008980"
"663","N0.HOG0009968"
"664","N0.HOG0009975"
"665","N0.HOG0002605"
"666","N0.HOG0010338"
"667","N0.HOG0018279"
"668","N0.HOG0018276"
"669","N0.HOG0015444"
"670","N0.HOG0002860"
"671","N0.HOG0003455"
"672","N0.HOG0014870"
"673","N0.HOG0018285"
"674","N0.HOG0001176"
"675","N0.HOG0018254"
"676","N0.HOG0020512"
"677","N0.HOG0010438"
"678","N0.HOG0007508"
"679","N0.HOG0002207"
"680","N0.HOG0010787"
"681","N0.HOG0010930"
"682","N0.HOG0005982"
"683","N0.HOG0019095"
"684","N0.HOG0010548"
"685","N0.HOG0015484"
"686","N0.HOG0010536"
"687","N0.HOG0005093"
"688","N0.HOG0010840"
"689","N0.HOG0015813"
"690","N0.HOG0010550"
"691","N0.HOG0006062"
"692","N0.HOG0015683"
