"","x"
"303","N0.HOG0009850"
"304","N0.HOG0014903"
"305","N0.HOG0004224"
"306","N0.HOG0005719"
"307","N0.HOG0014893"
"308","N0.HOG0009982"
"309","N0.HOG0005460"
"310","N0.HOG0009968"
"311","N0.HOG0002605"
"312","N0.HOG0002049"
"313","N0.HOG0018279"
"314","N0.HOG0015444"
"315","N0.HOG0014912"
"316","N0.HOG0002860"
"317","N0.HOG0014870"
"318","N0.HOG0018285"
"319","N0.HOG0020512"
"320","N0.HOG0007508"
"321","N0.HOG0002207"
"322","N0.HOG0005981"
"323","N0.HOG0010548"
"324","N0.HOG0005975"
"325","N0.HOG0005093"
"326","N0.HOG0007565"
"327","N0.HOG0015683"
"328","N0.HOG0007556"
"329","N0.HOG0007317"
"330","N0.HOG0000362"
"331","N0.HOG0010642"
"332","N0.HOG0010421"
"333","N0.HOG0010847"
"334","N0.HOG0005109"
"335","N0.HOG0007733"
"336","N0.HOG0003186"
"337","N0.HOG0010435"
"338","N0.HOG0007679"
"339","N0.HOG0002639"
"340","N0.HOG0010427"
"341","N0.HOG0007644"
"342","N0.HOG0006018"
"343","N0.HOG0010638"
"344","N0.HOG0007646"
"345","N0.HOG0005111"
"346","N0.HOG0007584"
"347","N0.HOG0007605"
"348","N0.HOG0007491"
"349","N0.HOG0007580"
"350","N0.HOG0015556"
"351","N0.HOG0015670"
"352","N0.HOG0007510"
"353","N0.HOG0002194"
"354","N0.HOG0007373"
"355","N0.HOG0010774"
"356","N0.HOG0007579"
"357","N0.HOG0010731"
"358","N0.HOG0007518"
"359","N0.HOG0005167"
"360","N0.HOG0010869"
"361","N0.HOG0007680"
"362","N0.HOG0007706"
"363","N0.HOG0015752"
"364","N0.HOG0006045"
"365","N0.HOG0007608"
"366","N0.HOG0002654"
"367","N0.HOG0015661"
"368","N0.HOG0003751"
"369","N0.HOG0007649"
"370","N0.HOG0010903"
"371","N0.HOG0010586"
"372","N0.HOG0007380"
"373","N0.HOG0007529"
"374","N0.HOG0015564"
"375","N0.HOG0007417"
"376","N0.HOG0007619"
"377","N0.HOG0007732"
"378","N0.HOG0015822"
"379","N0.HOG0006020"
"380","N0.HOG0007764"
"381","N0.HOG0001507"
"382","N0.HOG0007505"
"383","N0.HOG0003142"
"384","N0.HOG0007410"
"385","N0.HOG0015580"
"386","N0.HOG0000876"
"387","N0.HOG0007765"
"388","N0.HOG0007602"
"389","N0.HOG0002249"
"390","N0.HOG0006111"
"391","N0.HOG0006094"
"392","N0.HOG0005157"
"393","N0.HOG0002278"
"394","N0.HOG0004332"
"395","N0.HOG0007314"
"396","N0.HOG0010724"
"397","N0.HOG0001118"
"398","N0.HOG0007749"
"399","N0.HOG0007532"
"400","N0.HOG0002270"
"401","N0.HOG0002247"
"402","N0.HOG0003137"
"403","N0.HOG0007698"
"404","N0.HOG0006068"
"405","N0.HOG0006036"
"406","N0.HOG0007419"
"407","N0.HOG0007433"
"408","N0.HOG0010861"
"409","N0.HOG0007659"
"410","N0.HOG0010797"
"411","N0.HOG0007495"
"412","N0.HOG0007551"
"413","N0.HOG0007657"
"414","N0.HOG0010867"
"415","N0.HOG0015499"
"416","N0.HOG0003138"
"417","N0.HOG0007431"
"418","N0.HOG0007742"
"419","N0.HOG0010679"
"420","N0.HOG0005952"
"421","N0.HOG0010980"
"422","N0.HOG0007506"
"423","N0.HOG0010554"
"424","N0.HOG0004397"
"425","N0.HOG0005999"
"426","N0.HOG0006011"
"427","N0.HOG0007761"
"428","N0.HOG0005130"
"429","N0.HOG0007474"
"430","N0.HOG0007615"
"431","N0.HOG0007435"
"432","N0.HOG0007626"
"433","N0.HOG0003127"
"434","N0.HOG0007703"
"435","N0.HOG0007707"
"436","N0.HOG0007728"
"437","N0.HOG0007573"
"438","N0.HOG0006024"
"439","N0.HOG0007570"
"440","N0.HOG0015635"
"441","N0.HOG0005076"
"442","N0.HOG0010835"
"443","N0.HOG0007632"
"444","N0.HOG0010814"
"445","N0.HOG0003694"
"446","N0.HOG0015550"
"447","N0.HOG0007598"
"448","N0.HOG0007403"
"449","N0.HOG0005118"
"450","N0.HOG0002664"
"451","N0.HOG0007739"
"452","N0.HOG0007460"
"453","N0.HOG0002641"
"454","N0.HOG0007421"
"455","N0.HOG0003729"
"456","N0.HOG0006046"
"457","N0.HOG0010828"
"458","N0.HOG0006072"
"459","N0.HOG0007721"
"460","N0.HOG0007376"
"461","N0.HOG0007396"
"462","N0.HOG0007675"
"463","N0.HOG0003271"
"464","N0.HOG0013035"
"465","N0.HOG0007398"
"466","N0.HOG0004501"
"467","N0.HOG0010949"
"468","N0.HOG0005497"
"469","N0.HOG0015795"
"470","N0.HOG0003260"
"471","N0.HOG0008966"
"472","N0.HOG0006696"
"473","N0.HOG0008937"
"474","N0.HOG0003710"
"475","N0.HOG0008949"
"476","N0.HOG0013062"
"477","N0.HOG0016957"
"478","N0.HOG0019768"
"479","N0.HOG0008933"
"480","N0.HOG0007544"
"481","N0.HOG0004347"
"482","N0.HOG0017006"
"483","N0.HOG0008923"
"484","N0.HOG0008915"
"485","N0.HOG0006435"
"486","N0.HOG0006460"
"487","N0.HOG0003887"
"488","N0.HOG0008312"
"489","N0.HOG0003362"
"490","N0.HOG0008328"
"491","N0.HOG0008210"
"492","N0.HOG0006387"
"493","N0.HOG0011687"
"494","N0.HOG0004552"
"495","N0.HOG0008273"
"496","N0.HOG0008347"
"497","N0.HOG0006443"
"498","N0.HOG0011759"
"499","N0.HOG0008394"
"500","N0.HOG0008195"
"501","N0.HOG0002760"
"502","N0.HOG0011955"
"503","N0.HOG0010127"
"504","N0.HOG0020691"
"505","N0.HOG0000636"
"506","N0.HOG0002014"
"507","N0.HOG0015213"
"508","N0.HOG0005308"
"509","N0.HOG0008278"
"510","N0.HOG0010054"
"511","N0.HOG0015158"
"512","N0.HOG0009996"
"513","N0.HOG0004094"
"514","N0.HOG0003527"
"515","N0.HOG0000208"
"516","N0.HOG0010093"
"517","N0.HOG0000710"
"518","N0.HOG0009991"
"519","N0.HOG0006703"
"520","N0.HOG0007341"
"521","N0.HOG0010090"
"522","N0.HOG0015172"
"523","N0.HOG0010076"
"524","N0.HOG0015161"
"525","N0.HOG0015137"
"526","N0.HOG0018515"
"527","N0.HOG0007078"
"528","N0.HOG0010104"
"529","N0.HOG0010105"
"530","N0.HOG0004714"
"531","N0.HOG0010015"
"532","N0.HOG0010014"
"533","N0.HOG0010089"
"534","N0.HOG0010017"
"535","N0.HOG0010086"
"536","N0.HOG0005796"
"537","N0.HOG0018518"
"538","N0.HOG0020679"
"539","N0.HOG0001853"
"540","N0.HOG0010071"
"541","N0.HOG0009995"
"542","N0.HOG0010026"
"543","N0.HOG0010049"
"544","N0.HOG0010031"
"545","N0.HOG0001844"
"546","N0.HOG0008132"
"547","N0.HOG0005812"
"548","N0.HOG0015115"
"549","N0.HOG0010003"
"550","N0.HOG0010068"
"551","N0.HOG0009989"
"552","N0.HOG0010007"
"553","N0.HOG0008103"
"554","N0.HOG0003027"
"555","N0.HOG0006377"
"556","N0.HOG0008161"
"557","N0.HOG0001253"
"558","N0.HOG0002001"
"559","N0.HOG0006341"
"560","N0.HOG0008220"
"561","N0.HOG0016297"
"562","N0.HOG0008219"
"563","N0.HOG0011818"
"564","N0.HOG0008266"
"565","N0.HOG0008415"
"566","N0.HOG0003919"
"567","N0.HOG0002371"
"568","N0.HOG0000890"
"569","N0.HOG0008316"
"570","N0.HOG0008235"
"571","N0.HOG0006461"
"572","N0.HOG0008212"
"573","N0.HOG0015205"
"574","N0.HOG0008157"
"575","N0.HOG0018564"
"576","N0.HOG0008187"
"577","N0.HOG0008402"
"578","N0.HOG0000887"
"579","N0.HOG0006415"
"580","N0.HOG0000520"
"581","N0.HOG0016391"
"582","N0.HOG0001286"
"583","N0.HOG0011893"
"584","N0.HOG0008344"
"585","N0.HOG0004560"
"586","N0.HOG0010124"
"587","N0.HOG0011914"
"588","N0.HOG0008169"
"589","N0.HOG0011823"
"590","N0.HOG0012090"
"591","N0.HOG0003831"
"592","N0.HOG0011799"
"593","N0.HOG0008163"
"594","N0.HOG0001526"
"595","N0.HOG0004860"
"596","N0.HOG0016246"
"597","N0.HOG0002400"
"598","N0.HOG0008268"
"599","N0.HOG0020661"
"600","N0.HOG0016306"
"601","N0.HOG0005329"
"602","N0.HOG0002358"
"603","N0.HOG0001759"
"604","N0.HOG0011972"
"605","N0.HOG0006429"
"606","N0.HOG0008271"
"607","N0.HOG0008371"
"608","N0.HOG0016341"
"609","N0.HOG0008336"
"610","N0.HOG0011921"
"611","N0.HOG0008160"
"612","N0.HOG0008288"
"613","N0.HOG0011949"
"614","N0.HOG0008300"
"615","N0.HOG0006842"
"616","N0.HOG0008407"
"617","N0.HOG0005364"
"618","N0.HOG0009645"
"619","N0.HOG0002820"
"620","N0.HOG0019394"
"621","N0.HOG0004548"
"622","N0.HOG0003895"
"623","N0.HOG0002009"
"624","N0.HOG0002806"
"625","N0.HOG0003929"
"626","N0.HOG0011768"
"627","N0.HOG0016402"
"628","N0.HOG0016386"
"629","N0.HOG0008215"
"630","N0.HOG0011860"
"631","N0.HOG0008378"
"632","N0.HOG0011807"
"633","N0.HOG0011782"
"634","N0.HOG0005204"
"635","N0.HOG0006180"
"636","N0.HOG0001587"
"637","N0.HOG0007810"
"638","N0.HOG0002693"
"639","N0.HOG0004459"
"640","N0.HOG0007784"
"641","N0.HOG0006195"
"642","N0.HOG0015931"
"643","N0.HOG0015888"
"644","N0.HOG0003768"
"645","N0.HOG0011181"
"646","N0.HOG0007860"
"647","N0.HOG0006143"
"648","N0.HOG0005191"
"649","N0.HOG0006199"
"650","N0.HOG0007819"
"651","N0.HOG0007808"
"652","N0.HOG0011155"
"653","N0.HOG0001390"
"654","N0.HOG0013786"
"655","N0.HOG0017395"
"656","N0.HOG0017328"
"657","N0.HOG0009401"
"658","N0.HOG0013478"
"659","N0.HOG0009236"
"660","N0.HOG0013698"
"661","N0.HOG0009212"
"662","N0.HOG0009279"
"663","N0.HOG0009362"
"664","N0.HOG0013797"
"665","N0.HOG0005615"
"666","N0.HOG0002107"
"667","N0.HOG0009431"
"668","N0.HOG0013654"
"669","N0.HOG0013726"
"670","N0.HOG0001822"
"671","N0.HOG0001828"
"672","N0.HOG0009396"
"673","N0.HOG0020025"
"674","N0.HOG0005593"
"675","N0.HOG0009323"
"676","N0.HOG0013481"
"677","N0.HOG0013776"
"678","N0.HOG0009421"
"679","N0.HOG0004110"
"680","N0.HOG0006846"
"681","N0.HOG0009332"
"682","N0.HOG0009404"
"683","N0.HOG0001998"
"684","N0.HOG0005611"
"685","N0.HOG0009294"
"686","N0.HOG0009301"
"687","N0.HOG0009369"
"688","N0.HOG0004800"
"689","N0.HOG0009171"
"690","N0.HOG0009363"
"691","N0.HOG0009382"
"692","N0.HOG0000916"
"693","N0.HOG0009414"
"694","N0.HOG0009300"
"695","N0.HOG0009229"
"696","N0.HOG0009284"
"697","N0.HOG0006840"
"698","N0.HOG0009224"
"699","N0.HOG0009309"
"700","N0.HOG0013774"
"701","N0.HOG0009432"
"702","N0.HOG0006273"
"703","N0.HOG0005607"
"704","N0.HOG0013813"
"705","N0.HOG0002376"
"706","N0.HOG0013794"
"707","N0.HOG0002787"
"708","N0.HOG0009307"
"709","N0.HOG0002365"
"710","N0.HOG0017461"
"711","N0.HOG0009214"
"712","N0.HOG0004116"
"713","N0.HOG0017384"
"714","N0.HOG0009324"
"715","N0.HOG0001823"
"716","N0.HOG0017428"
"717","N0.HOG0006274"
"718","N0.HOG0013624"
"719","N0.HOG0003533"
"720","N0.HOG0013699"
"721","N0.HOG0009196"
"722","N0.HOG0009322"
"723","N0.HOG0000049"
"724","N0.HOG0003545"
"725","N0.HOG0013469"
"726","N0.HOG0009409"
"727","N0.HOG0009367"
"728","N0.HOG0020066"
"729","N0.HOG0004099"
"730","N0.HOG0009302"
"731","N0.HOG0006835"
"732","N0.HOG0007338"
"733","N0.HOG0009336"
"734","N0.HOG0009961"
"735","N0.HOG0014824"
"736","N0.HOG0000837"
"737","N0.HOG0009944"
"738","N0.HOG0005769"
"739","N0.HOG0005546"
"740","N0.HOG0009957"
"741","N0.HOG0009405"
"742","N0.HOG0014814"
"743","N0.HOG0002553"
"744","N0.HOG0014812"
"745","N0.HOG0009392"
"746","N0.HOG0013676"
"747","N0.HOG0008973"
"748","N0.HOG0007772"
"749","N0.HOG0015050"
"750","N0.HOG0015098"
"751","N0.HOG0005526"
"752","N0.HOG0005521"
"753","N0.HOG0009084"
"754","N0.HOG0013235"
"755","N0.HOG0003502"
"756","N0.HOG0009148"
"757","N0.HOG0005262"
"758","N0.HOG0002091"
"759","N0.HOG0001126"
"760","N0.HOG0009073"
"761","N0.HOG0009156"
"762","N0.HOG0009044"
"763","N0.HOG0009162"
"764","N0.HOG0013281"
"765","N0.HOG0009054"
"766","N0.HOG0009109"
"767","N0.HOG0009139"
"768","N0.HOG0009167"
"769","N0.HOG0009101"
"770","N0.HOG0009053"
"771","N0.HOG0008111"
"772","N0.HOG0001786"
"773","N0.HOG0009087"
"774","N0.HOG0009117"
"775","N0.HOG0009032"
"776","N0.HOG0002305"
"777","N0.HOG0017598"
"778","N0.HOG0013882"
"779","N0.HOG0005644"
"780","N0.HOG0013894"
"781","N0.HOG0013884"
"782","N0.HOG0005632"
"783","N0.HOG0005640"
"784","N0.HOG0008972"
"785","N0.HOG0005249"
"786","N0.HOG0002723"
"787","N0.HOG0006231"
"788","N0.HOG0011636"
"789","N0.HOG0008038"
"790","N0.HOG0004462"
"791","N0.HOG0016181"
"792","N0.HOG0008068"
"793","N0.HOG0007947"
"794","N0.HOG0005233"
"795","N0.HOG0007920"
"796","N0.HOG0008058"
"797","N0.HOG0005225"
"798","N0.HOG0006285"
"799","N0.HOG0007924"
"800","N0.HOG0000361"
"801","N0.HOG0007952"
"802","N0.HOG0007954"
"803","N0.HOG0004528"
"804","N0.HOG0007979"
"805","N0.HOG0003156"
"806","N0.HOG0008052"
"807","N0.HOG0011355"
"808","N0.HOG0007896"
"809","N0.HOG0007895"
"810","N0.HOG0007990"
"811","N0.HOG0001665"
"812","N0.HOG0008056"
"813","N0.HOG0007902"
"814","N0.HOG0003168"
"815","N0.HOG0007992"
"816","N0.HOG0006283"
"817","N0.HOG0007916"
"818","N0.HOG0007956"
"819","N0.HOG0007901"
"820","N0.HOG0011358"
"821","N0.HOG0002316"
"822","N0.HOG0001895"
"823","N0.HOG0007893"
"824","N0.HOG0007997"
"825","N0.HOG0006209"
"826","N0.HOG0002734"
"827","N0.HOG0002319"
"828","N0.HOG0008104"
"829","N0.HOG0006287"
"830","N0.HOG0008017"
"831","N0.HOG0008063"
"832","N0.HOG0005226"
"833","N0.HOG0008022"
"834","N0.HOG0011623"
"835","N0.HOG0005223"
"836","N0.HOG0011549"
"837","N0.HOG0007950"
"838","N0.HOG0007913"
"839","N0.HOG0011477"
"840","N0.HOG0004496"
"841","N0.HOG0011647"
"842","N0.HOG0003823"
"843","N0.HOG0007930"
"844","N0.HOG0007937"
"845","N0.HOG0007933"
"846","N0.HOG0011272"
"847","N0.HOG0007993"
"848","N0.HOG0016175"
"849","N0.HOG0008088"
"850","N0.HOG0011630"
"851","N0.HOG0011618"
"852","N0.HOG0006240"
"853","N0.HOG0011302"
"854","N0.HOG0005947"
"855","N0.HOG0010342"
"856","N0.HOG0000549"
"857","N0.HOG0019253"
"858","N0.HOG0011202"
"859","N0.HOG0006223"
"860","N0.HOG0011521"
"861","N0.HOG0001247"
"862","N0.HOG0011290"
"863","N0.HOG0004139"
"864","N0.HOG0009514"
"865","N0.HOG0002289"
"866","N0.HOG0009561"
"867","N0.HOG0006965"
"868","N0.HOG0014179"
"869","N0.HOG0009626"
"870","N0.HOG0005680"
"871","N0.HOG0005662"
"872","N0.HOG0009518"
"873","N0.HOG0009569"
"874","N0.HOG0004934"
"875","N0.HOG0017620"
"876","N0.HOG0002821"
"877","N0.HOG0017639"
"878","N0.HOG0005694"
"879","N0.HOG0002773"
"880","N0.HOG0017624"
"881","N0.HOG0009530"
"882","N0.HOG0001975"
"883","N0.HOG0002402"
"884","N0.HOG0009587"
"885","N0.HOG0002114"
"886","N0.HOG0009574"
"887","N0.HOG0005664"
"888","N0.HOG0009609"
"889","N0.HOG0003865"
"890","N0.HOG0009496"
"891","N0.HOG0014118"
"892","N0.HOG0001950"
"893","N0.HOG0009538"
"894","N0.HOG0000525"
"895","N0.HOG0002022"
"896","N0.HOG0002018"
"897","N0.HOG0009499"
"898","N0.HOG0009515"
"899","N0.HOG0005665"
"900","N0.HOG0002381"
"901","N0.HOG0009558"
"902","N0.HOG0009520"
"903","N0.HOG0014219"
"904","N0.HOG0004728"
"905","N0.HOG0003318"
"906","N0.HOG0003313"
"907","N0.HOG0017749"
"908","N0.HOG0001988"
"909","N0.HOG0009533"
"910","N0.HOG0002844"
"911","N0.HOG0002518"
"912","N0.HOG0009924"
"913","N0.HOG0009932"
"914","N0.HOG0002509"
"915","N0.HOG0014060"
"916","N0.HOG0009588"
"917","N0.HOG0014022"
"918","N0.HOG0001278"
"919","N0.HOG0017634"
"920","N0.HOG0014784"
"921","N0.HOG0009604"
"922","N0.HOG0009539"
"923","N0.HOG0009532"
"924","N0.HOG0008124"
"925","N0.HOG0005956"
"926","N0.HOG0014004"
"927","N0.HOG0020192"
"928","N0.HOG0004146"
"929","N0.HOG0014005"
"930","N0.HOG0009594"
"931","N0.HOG0002987"
"932","N0.HOG0017771"
"933","N0.HOG0014164"
"934","N0.HOG0003301"
"935","N0.HOG0002514"
"936","N0.HOG0000856"
"937","N0.HOG0005825"
"938","N0.HOG0007176"
"939","N0.HOG0006296"
"940","N0.HOG0008080"
"941","N0.HOG0014760"
"942","N0.HOG0007352"
"943","N0.HOG0010329"
"944","N0.HOG0018228"
"945","N0.HOG0009010"
"946","N0.HOG0011790"
"947","N0.HOG0002331"
"948","N0.HOG0005826"
"949","N0.HOG0013407"
"950","N0.HOG0010763"
"951","N0.HOG0007663"
"952","N0.HOG0005457"
"953","N0.HOG0008843"
"954","N0.HOG0013196"
"955","N0.HOG0016276"
"956","N0.HOG0002007"
"957","N0.HOG0015151"
"958","N0.HOG0008326"
"959","N0.HOG0001569"
"960","N0.HOG0008989"
"961","N0.HOG0013169"
"962","N0.HOG0012863"
"963","N0.HOG0009276"
"964","N0.HOG0013533"
"965","N0.HOG0009388"
"966","N0.HOG0006838"
"967","N0.HOG0011297"
"968","N0.HOG0007987"
"969","N0.HOG0009737"
"970","N0.HOG0015153"
"971","N0.HOG0002058"
"972","N0.HOG0015111"
"973","N0.HOG0010022"
"974","N0.HOG0001269"
